source_file,scene_id,label
antichrist--2009----full-transcript-txt.json,22,curiosity
antichrist--2009----full-transcript-txt.json,25,neutral
antichrist--2009----full-transcript-txt.json,30,curiosity
antichrist--2009----full-transcript-txt.json,32,curiosity
antichrist--2009----full-transcript-txt.json,64,caring
antichrist--2009----full-transcript-txt.json,65,neutral
antichrist--2009----full-transcript-txt.json,67,neutral
antichrist--2009----full-transcript-txt.json,69,realization
antichrist--2009----full-transcript-txt.json,70,curiosity
antichrist--2009----full-transcript-txt.json,71,approval
antichrist--2009----full-transcript-txt.json,72,fear
antichrist--2009----full-transcript-txt.json,75,neutral
antichrist--2009----full-transcript-txt.json,77,curiosity
antichrist--2009----full-transcript-txt.json,80,caring
antichrist--2009----full-transcript-txt.json,82,caring
antichrist--2009----full-transcript-txt.json,87,fear
antichrist--2009----full-transcript-txt.json,88,approval
antichrist--2009----full-transcript-txt.json,93,admiration
antichrist--2009----full-transcript-txt.json,95,approval
antichrist--2009----full-transcript-txt.json,96,admiration
antichrist--2009----full-transcript-txt.json,100,fear
antichrist--2009----full-transcript-txt.json,113,neutral
antichrist--2009----full-transcript-txt.json,115,admiration
antichrist--2009----full-transcript-txt.json,116,realization
antichrist--2009----full-transcript-txt.json,117,neutral
antichrist--2009----full-transcript-txt.json,118,neutral
antichrist--2009----full-transcript-txt.json,120,neutral
antichrist--2009----full-transcript-txt.json,121,gratitude
antichrist--2009----full-transcript-txt.json,122,neutral
antichrist--2009----full-transcript-txt.json,123,neutral
antichrist--2009----full-transcript-txt.json,128,curiosity
antichrist--2009----full-transcript-txt.json,129,curiosity
antichrist--2009----full-transcript-txt.json,131,confusion
antichrist--2009----full-transcript-txt.json,132,sadness
antichrist--2009----full-transcript-txt.json,134,disapproval
antichrist--2009----full-transcript-txt.json,136,neutral
antichrist--2009----full-transcript-txt.json,139,neutral
antichrist--2009----full-transcript-txt.json,140,disgust
antichrist--2009----full-transcript-txt.json,142,anger
antichrist--2009----full-transcript-txt.json,187,anger
antichrist--2009----full-transcript-txt.json,191,neutral
antichrist--2009----full-transcript-txt.json,193,curiosity
antichrist--2009----full-transcript-txt.json,194,neutral
antichrist--2009----full-transcript-txt.json,203,neutral
american-history-x--1998----full-transcript-txt.json,3,anger
american-history-x--1998----full-transcript-txt.json,4,annoyance
american-history-x--1998----full-transcript-txt.json,5,neutral
american-history-x--1998----full-transcript-txt.json,6,curiosity
american-history-x--1998----full-transcript-txt.json,7,anger
american-history-x--1998----full-transcript-txt.json,9,annoyance
american-history-x--1998----full-transcript-txt.json,10,neutral
american-history-x--1998----full-transcript-txt.json,11,neutral
american-history-x--1998----full-transcript-txt.json,12,curiosity
american-history-x--1998----full-transcript-txt.json,13,anger
american-history-x--1998----full-transcript-txt.json,14,anger
american-history-x--1998----full-transcript-txt.json,15,admiration
american-history-x--1998----full-transcript-txt.json,16,neutral
american-history-x--1998----full-transcript-txt.json,17,caring
american-history-x--1998----full-transcript-txt.json,19,anger
american-history-x--1998----full-transcript-txt.json,20,admiration
american-history-x--1998----full-transcript-txt.json,21,anger
american-history-x--1998----full-transcript-txt.json,22,anger
american-history-x--1998----full-transcript-txt.json,23,anger
american-history-x--1998----full-transcript-txt.json,24,anger
american-history-x--1998----full-transcript-txt.json,25,anger
american-history-x--1998----full-transcript-txt.json,26,curiosity
american-history-x--1998----full-transcript-txt.json,27,anger
american-history-x--1998----full-transcript-txt.json,28,anger
american-history-x--1998----full-transcript-txt.json,29,fear
american-history-x--1998----full-transcript-txt.json,30,anger
american-history-x--1998----full-transcript-txt.json,31,anger
american-history-x--1998----full-transcript-txt.json,32,anger
american-history-x--1998----full-transcript-txt.json,33,anger
american-history-x--1998----full-transcript-txt.json,34,annoyance
american-history-x--1998----full-transcript-txt.json,35,anger
american-history-x--1998----full-transcript-txt.json,36,anger
american-history-x--1998----full-transcript-txt.json,38,anger
american-history-x--1998----full-transcript-txt.json,40,anger
american-history-x--1998----full-transcript-txt.json,41,anger
american-history-x--1998----full-transcript-txt.json,43,gratitude
american-history-x--1998----full-transcript-txt.json,44,curiosity
american-history-x--1998----full-transcript-txt.json,45,optimism
american-history-x--1998----full-transcript-txt.json,46,neutral
arrival--2016----full-transcript-txt.json,1,curiosity
arrival--2016----full-transcript-txt.json,2,curiosity
arrival--2016----full-transcript-txt.json,3,curiosity
arrival--2016----full-transcript-txt.json,4,curiosity
arrival--2016----full-transcript-txt.json,5,caring
arrival--2016----full-transcript-txt.json,6,curiosity
arrival--2016----full-transcript-txt.json,7,neutral
arrival--2016----full-transcript-txt.json,8,curiosity
arrival--2016----full-transcript-txt.json,9,neutral
arrival--2016----full-transcript-txt.json,10,gratitude
arrival--2016----full-transcript-txt.json,11,curiosity
arrival--2016----full-transcript-txt.json,12,neutral
arrival--2016----full-transcript-txt.json,13,curiosity
arrival--2016----full-transcript-txt.json,14,neutral
arrival--2016----full-transcript-txt.json,15,curiosity
arrival--2016----full-transcript-txt.json,16,realization
arrival--2016----full-transcript-txt.json,17,curiosity
arrival--2016----full-transcript-txt.json,18,surprise
atonement--2007----full-transcript-txt.json,1,curiosity
atonement--2007----full-transcript-txt.json,2,curiosity
atonement--2007----full-transcript-txt.json,3,curiosity
atonement--2007----full-transcript-txt.json,4,neutral
atonement--2007----full-transcript-txt.json,5,neutral
atonement--2007----full-transcript-txt.json,6,curiosity
atonement--2007----full-transcript-txt.json,7,gratitude
atonement--2007----full-transcript-txt.json,8,gratitude
atonement--2007----full-transcript-txt.json,9,anger
atonement--2007----full-transcript-txt.json,10,caring
atonement--2007----full-transcript-txt.json,11,gratitude
atonement--2007----full-transcript-txt.json,12,curiosity
atonement--2007----full-transcript-txt.json,13,curiosity
atonement--2007----full-transcript-txt.json,14,sadness
atonement--2007----full-transcript-txt.json,15,realization
anchorman-2-the-legend-continues--2013----full-transcript-txt.json,1,amusement
anchorman-2-the-legend-continues--2013----full-transcript-txt.json,2,curiosity
anchorman-2-the-legend-continues--2013----full-transcript-txt.json,3,annoyance
anchorman-2-the-legend-continues--2013----full-transcript-txt.json,4,approval
anchorman-2-the-legend-continues--2013----full-transcript-txt.json,5,curiosity
anchorman-2-the-legend-continues--2013----full-transcript-txt.json,6,admiration
anchorman-2-the-legend-continues--2013----full-transcript-txt.json,7,curiosity
anchorman-2-the-legend-continues--2013----full-transcript-txt.json,8,admiration
anchorman-2-the-legend-continues--2013----full-transcript-txt.json,9,approval
anchorman-2-the-legend-continues--2013----full-transcript-txt.json,10,curiosity
anchorman-2-the-legend-continues--2013----full-transcript-txt.json,11,neutral
anchorman-2-the-legend-continues--2013----full-transcript-txt.json,12,gratitude
anchorman-2-the-legend-continues--2013----full-transcript-txt.json,13,annoyance
anchorman-2-the-legend-continues--2013----full-transcript-txt.json,14,love
anchorman-2-the-legend-continues--2013----full-transcript-txt.json,15,admiration
anchorman-2-the-legend-continues--2013----full-transcript-txt.json,16,annoyance
anchorman-2-the-legend-continues--2013----full-transcript-txt.json,17,admiration
anchorman-2-the-legend-continues--2013----full-transcript-txt.json,18,confusion
anchorman-2-the-legend-continues--2013----full-transcript-txt.json,19,admiration
anchorman-2-the-legend-continues--2013----full-transcript-txt.json,20,curiosity
anchorman-2-the-legend-continues--2013----full-transcript-txt.json,21,curiosity
anchorman-2-the-legend-continues--2013----full-transcript-txt.json,22,curiosity
anchorman-2-the-legend-continues--2013----full-transcript-txt.json,23,gratitude
anchorman-2-the-legend-continues--2013----full-transcript-txt.json,24,curiosity
anchorman-2-the-legend-continues--2013----full-transcript-txt.json,25,gratitude
anchorman-2-the-legend-continues--2013----full-transcript-txt.json,26,fear
anchorman-2-the-legend-continues--2013----full-transcript-txt.json,27,neutral
anchorman-2-the-legend-continues--2013----full-transcript-txt.json,28,caring
anchorman-2-the-legend-continues--2013----full-transcript-txt.json,29,gratitude
anchorman-2-the-legend-continues--2013----full-transcript-txt.json,30,admiration
anchorman-2-the-legend-continues--2013----full-transcript-txt.json,31,anger
anchorman-2-the-legend-continues--2013----full-transcript-txt.json,32,gratitude
anchorman-2-the-legend-continues--2013----full-transcript-txt.json,33,optimism
anchorman-2-the-legend-continues--2013----full-transcript-txt.json,34,neutral
anchorman-2-the-legend-continues--2013----full-transcript-txt.json,35,fear
austin-powers-international-man-of-mystery--1997----full-transcript-txt.json,1,neutral
austin-powers-international-man-of-mystery--1997----full-transcript-txt.json,2,curiosity
austin-powers-international-man-of-mystery--1997----full-transcript-txt.json,3,neutral
austin-powers-international-man-of-mystery--1997----full-transcript-txt.json,4,approval
austin-powers-international-man-of-mystery--1997----full-transcript-txt.json,5,neutral
austin-powers-international-man-of-mystery--1997----full-transcript-txt.json,6,curiosity
austin-powers-international-man-of-mystery--1997----full-transcript-txt.json,7,curiosity
austin-powers-international-man-of-mystery--1997----full-transcript-txt.json,8,admiration
austin-powers-international-man-of-mystery--1997----full-transcript-txt.json,9,curiosity
austin-powers-international-man-of-mystery--1997----full-transcript-txt.json,10,gratitude
austin-powers-international-man-of-mystery--1997----full-transcript-txt.json,11,curiosity
austin-powers-international-man-of-mystery--1997----full-transcript-txt.json,12,curiosity
austin-powers-international-man-of-mystery--1997----full-transcript-txt.json,13,admiration
austin-powers-international-man-of-mystery--1997----full-transcript-txt.json,14,admiration
austin-powers-international-man-of-mystery--1997----full-transcript-txt.json,15,neutral
austin-powers-international-man-of-mystery--1997----full-transcript-txt.json,16,neutral
austin-powers-international-man-of-mystery--1997----full-transcript-txt.json,17,annoyance
austin-powers-international-man-of-mystery--1997----full-transcript-txt.json,18,gratitude
austin-powers-international-man-of-mystery--1997----full-transcript-txt.json,19,excitement
big-fish--2003----full-transcript-txt.json,1,annoyance
bad-boys--1983----full-transcript-txt.json,1,anger
bad-boys--1983----full-transcript-txt.json,2,anger
bad-boys--1983----full-transcript-txt.json,3,anger
bad-boys--1983----full-transcript-txt.json,4,curiosity
bad-boys--1983----full-transcript-txt.json,5,anger
bad-boys--1983----full-transcript-txt.json,6,annoyance
bad-boys--1983----full-transcript-txt.json,7,anger
bad-boys--1983----full-transcript-txt.json,8,curiosity
bad-boys--1983----full-transcript-txt.json,9,anger
bad-boys--1983----full-transcript-txt.json,10,neutral
bad-boys--1983----full-transcript-txt.json,11,anger
bad-boys--1983----full-transcript-txt.json,12,anger
bad-boys--1983----full-transcript-txt.json,13,neutral
billy-elliot--2000----full-transcript-txt.json,1,annoyance
billy-elliot--2000----full-transcript-txt.json,2,curiosity
billy-elliot--2000----full-transcript-txt.json,3,anger
billy-elliot--2000----full-transcript-txt.json,4,curiosity
billy-elliot--2000----full-transcript-txt.json,5,curiosity
billy-elliot--2000----full-transcript-txt.json,6,curiosity
billy-elliot--2000----full-transcript-txt.json,7,anger
billy-elliot--2000----full-transcript-txt.json,8,gratitude
billy-elliot--2000----full-transcript-txt.json,9,anger
billy-elliot--2000----full-transcript-txt.json,10,curiosity
billy-elliot--2000----full-transcript-txt.json,11,gratitude
billy-elliot--2000----full-transcript-txt.json,12,curiosity
billy-elliot--2000----full-transcript-txt.json,13,gratitude
baby-doll--1956----full-transcript-txt.json,1,neutral
baby-doll--1956----full-transcript-txt.json,2,caring
baby-doll--1956----full-transcript-txt.json,3,neutral
baby-doll--1956----full-transcript-txt.json,4,caring
baby-doll--1956----full-transcript-txt.json,5,optimism
baby-doll--1956----full-transcript-txt.json,6,neutral
baby-doll--1956----full-transcript-txt.json,7,anger
baby-doll--1956----full-transcript-txt.json,8,curiosity
baby-doll--1956----full-transcript-txt.json,9,gratitude
baby-doll--1956----full-transcript-txt.json,10,curiosity
baby-doll--1956----full-transcript-txt.json,11,gratitude
baby-doll--1956----full-transcript-txt.json,12,curiosity
baby-doll--1956----full-transcript-txt.json,13,curiosity
baby-doll--1956----full-transcript-txt.json,14,curiosity
baby-doll--1956----full-transcript-txt.json,15,neutral
baby-doll--1956----full-transcript-txt.json,16,neutral
baby-doll--1956----full-transcript-txt.json,17,neutral
baby-doll--1956----full-transcript-txt.json,18,gratitude
baby-doll--1956----full-transcript-txt.json,19,curiosity
baby-doll--1956----full-transcript-txt.json,20,neutral
baby-doll--1956----full-transcript-txt.json,21,neutral
baby-doll--1956----full-transcript-txt.json,22,curiosity
baby-doll--1956----full-transcript-txt.json,23,curiosity
baby-doll--1956----full-transcript-txt.json,24,curiosity
baby-doll--1956----full-transcript-txt.json,25,neutral
baby-doll--1956----full-transcript-txt.json,26,curiosity
back-to-the-future--1985----full-transcript-txt.json,1,curiosity
back-to-the-future--1985----full-transcript-txt.json,2,admiration
back-to-the-future--1985----full-transcript-txt.json,3,curiosity
back-to-the-future--1985----full-transcript-txt.json,4,fear
back-to-the-future--1985----full-transcript-txt.json,5,realization
back-to-the-future--1985----full-transcript-txt.json,6,neutral
back-to-the-future--1985----full-transcript-txt.json,7,curiosity
back-to-the-future--1985----full-transcript-txt.json,8,neutral
back-to-the-future--1985----full-transcript-txt.json,9,admiration
back-to-the-future--1985----full-transcript-txt.json,10,curiosity
back-to-the-future--1985----full-transcript-txt.json,11,curiosity
back-to-the-future--1985----full-transcript-txt.json,12,admiration
back-to-the-future--1985----full-transcript-txt.json,13,curiosity
back-to-the-future--1985----full-transcript-txt.json,14,curiosity
back-to-the-future--1985----full-transcript-txt.json,15,neutral
back-to-the-future--1985----full-transcript-txt.json,16,admiration
back-to-the-future--1985----full-transcript-txt.json,17,curiosity
back-to-the-future--1985----full-transcript-txt.json,18,sadness
back-to-the-future--1985----full-transcript-txt.json,19,anger
back-to-the-future--1985----full-transcript-txt.json,20,gratitude
back-to-the-future--1985----full-transcript-txt.json,21,admiration
back-to-the-future--1985----full-transcript-txt.json,22,gratitude
back-to-the-future--1985----full-transcript-txt.json,23,admiration
back-to-the-future--1985----full-transcript-txt.json,24,neutral
black-swan--2010----full-transcript-txt.json,1,admiration
black-swan--2010----full-transcript-txt.json,2,admiration
black-swan--2010----full-transcript-txt.json,3,admiration
black-swan--2010----full-transcript-txt.json,4,admiration
black-swan--2010----full-transcript-txt.json,5,admiration
black-swan--2010----full-transcript-txt.json,6,anger
black-swan--2010----full-transcript-txt.json,7,gratitude
black-swan--2010----full-transcript-txt.json,8,anger
black-swan--2010----full-transcript-txt.json,9,amusement
black-swan--2010----full-transcript-txt.json,10,admiration
black-swan--2010----full-transcript-txt.json,11,admiration
black-swan--2010----full-transcript-txt.json,12,caring
black-swan--2010----full-transcript-txt.json,13,admiration
blue-velvet--1986----full-transcript-txt.json,1,neutral
blue-velvet--1986----full-transcript-txt.json,2,curiosity
blue-velvet--1986----full-transcript-txt.json,3,curiosity
blue-velvet--1986----full-transcript-txt.json,4,curiosity
blue-velvet--1986----full-transcript-txt.json,5,curiosity
blue-velvet--1986----full-transcript-txt.json,6,curiosity
blue-velvet--1986----full-transcript-txt.json,7,curiosity
blue-velvet--1986----full-transcript-txt.json,8,curiosity
blue-velvet--1986----full-transcript-txt.json,9,gratitude
blue-velvet--1986----full-transcript-txt.json,10,anger
blue-velvet--1986----full-transcript-txt.json,11,love
blue-velvet--1986----full-transcript-txt.json,12,gratitude
blue-velvet--1986----full-transcript-txt.json,13,caring
blue-velvet--1986----full-transcript-txt.json,14,anger
blue-valentine--2010----full-transcript-txt.json,1,curiosity
blue-valentine--2010----full-transcript-txt.json,2,love
blue-valentine--2010----full-transcript-txt.json,3,curiosity
blue-valentine--2010----full-transcript-txt.json,4,caring
blue-valentine--2010----full-transcript-txt.json,5,curiosity
blue-valentine--2010----full-transcript-txt.json,6,curiosity
blue-valentine--2010----full-transcript-txt.json,7,curiosity
blue-valentine--2010----full-transcript-txt.json,8,curiosity
blue-valentine--2010----full-transcript-txt.json,9,curiosity
blue-valentine--2010----full-transcript-txt.json,10,admiration
blue-valentine--2010----full-transcript-txt.json,11,anger
blue-valentine--2010----full-transcript-txt.json,12,curiosity
blue-valentine--2010----full-transcript-txt.json,13,caring
blue-valentine--2010----full-transcript-txt.json,14,curiosity
blue-valentine--2010----full-transcript-txt.json,15,anger
blue-valentine--2010----full-transcript-txt.json,16,anger
blue-valentine--2010----full-transcript-txt.json,17,curiosity
blue-valentine--2010----full-transcript-txt.json,18,curiosity
blue-valentine--2010----full-transcript-txt.json,19,caring
brazil--1985----full-transcript-txt.json,1,gratitude
brazil--1985----full-transcript-txt.json,2,gratitude
brazil--1985----full-transcript-txt.json,3,admiration
brazil--1985----full-transcript-txt.json,4,gratitude
brazil--1985----full-transcript-txt.json,5,admiration
brazil--1985----full-transcript-txt.json,6,curiosity
brazil--1985----full-transcript-txt.json,7,gratitude
brazil--1985----full-transcript-txt.json,8,curiosity
brazil--1985----full-transcript-txt.json,9,curiosity
brazil--1985----full-transcript-txt.json,10,neutral
brazil--1985----full-transcript-txt.json,11,gratitude
brazil--1985----full-transcript-txt.json,12,gratitude
borat-subsequent-moviefilm--2020----full-transcript-txt.json,1,neutral
borat-subsequent-moviefilm--2020----full-transcript-txt.json,3,admiration
borat-subsequent-moviefilm--2020----full-transcript-txt.json,4,neutral
borat-subsequent-moviefilm--2020----full-transcript-txt.json,5,disappointment
borat-subsequent-moviefilm--2020----full-transcript-txt.json,6,curiosity
borat-subsequent-moviefilm--2020----full-transcript-txt.json,8,embarrassment
borat-subsequent-moviefilm--2020----full-transcript-txt.json,9,neutral
borat-subsequent-moviefilm--2020----full-transcript-txt.json,11,joy
borat-subsequent-moviefilm--2020----full-transcript-txt.json,13,neutral
borat-subsequent-moviefilm--2020----full-transcript-txt.json,15,anger
borat-subsequent-moviefilm--2020----full-transcript-txt.json,16,neutral
borat-subsequent-moviefilm--2020----full-transcript-txt.json,18,neutral
borat-subsequent-moviefilm--2020----full-transcript-txt.json,19,neutral
borat-subsequent-moviefilm--2020----full-transcript-txt.json,20,neutral
borat-subsequent-moviefilm--2020----full-transcript-txt.json,21,neutral
borat-subsequent-moviefilm--2020----full-transcript-txt.json,22,neutral
borat-subsequent-moviefilm--2020----full-transcript-txt.json,25,neutral
borat-subsequent-moviefilm--2020----full-transcript-txt.json,26,confusion
borat-subsequent-moviefilm--2020----full-transcript-txt.json,27,caring
borat-subsequent-moviefilm--2020----full-transcript-txt.json,34,excitement
borat-subsequent-moviefilm--2020----full-transcript-txt.json,53,remorse
borat-subsequent-moviefilm--2020----full-transcript-txt.json,57,anger
borat-subsequent-moviefilm--2020----full-transcript-txt.json,59,admiration
borat-subsequent-moviefilm--2020----full-transcript-txt.json,60,admiration
borat-subsequent-moviefilm--2020----full-transcript-txt.json,65,curiosity
borat-subsequent-moviefilm--2020----full-transcript-txt.json,70,curiosity
borat-subsequent-moviefilm--2020----full-transcript-txt.json,81,neutral
borat-subsequent-moviefilm--2020----full-transcript-txt.json,82,gratitude
borat-subsequent-moviefilm--2020----full-transcript-txt.json,84,disapproval
borat-subsequent-moviefilm--2020----full-transcript-txt.json,86,curiosity
borat-subsequent-moviefilm--2020----full-transcript-txt.json,87,desire
borat-subsequent-moviefilm--2020----full-transcript-txt.json,88,approval
borat-subsequent-moviefilm--2020----full-transcript-txt.json,89,curiosity
borat-subsequent-moviefilm--2020----full-transcript-txt.json,91,neutral
borat-subsequent-moviefilm--2020----full-transcript-txt.json,94,neutral
borat-subsequent-moviefilm--2020----full-transcript-txt.json,97,excitement
borat-subsequent-moviefilm--2020----full-transcript-txt.json,98,curiosity
borat-subsequent-moviefilm--2020----full-transcript-txt.json,101,excitement
borat-subsequent-moviefilm--2020----full-transcript-txt.json,102,caring
borat-subsequent-moviefilm--2020----full-transcript-txt.json,103,curiosity
borat-subsequent-moviefilm--2020----full-transcript-txt.json,112,excitement
borat-subsequent-moviefilm--2020----full-transcript-txt.json,114,neutral
borat-subsequent-moviefilm--2020----full-transcript-txt.json,115,curiosity
borat-subsequent-moviefilm--2020----full-transcript-txt.json,122,admiration
borat-subsequent-moviefilm--2020----full-transcript-txt.json,136,disappointment
borat-subsequent-moviefilm--2020----full-transcript-txt.json,139,gratitude
borat-subsequent-moviefilm--2020----full-transcript-txt.json,142,excitement
borat-subsequent-moviefilm--2020----full-transcript-txt.json,144,realization
borat-subsequent-moviefilm--2020----full-transcript-txt.json,145,remorse
borat-subsequent-moviefilm--2020----full-transcript-txt.json,146,neutral
borat-subsequent-moviefilm--2020----full-transcript-txt.json,149,admiration
borat-subsequent-moviefilm--2020----full-transcript-txt.json,152,neutral
borat-subsequent-moviefilm--2020----full-transcript-txt.json,153,neutral
borat-subsequent-moviefilm--2020----full-transcript-txt.json,158,anger
borat-subsequent-moviefilm--2020----full-transcript-txt.json,160,neutral
borat-subsequent-moviefilm--2020----full-transcript-txt.json,161,sadness
borat-subsequent-moviefilm--2020----full-transcript-txt.json,162,curiosity
borat-subsequent-moviefilm--2020----full-transcript-txt.json,163,love
borat-subsequent-moviefilm--2020----full-transcript-txt.json,167,neutral
borat-subsequent-moviefilm--2020----full-transcript-txt.json,174,neutral
borat-subsequent-moviefilm--2020----full-transcript-txt.json,177,curiosity
borat-subsequent-moviefilm--2020----full-transcript-txt.json,180,neutral
borat-subsequent-moviefilm--2020----full-transcript-txt.json,181,gratitude
borat-subsequent-moviefilm--2020----full-transcript-txt.json,185,curiosity
borat-subsequent-moviefilm--2020----full-transcript-txt.json,186,neutral
borat-subsequent-moviefilm--2020----full-transcript-txt.json,187,approval
borat-subsequent-moviefilm--2020----full-transcript-txt.json,190,admiration
borat-subsequent-moviefilm--2020----full-transcript-txt.json,191,admiration
borat-subsequent-moviefilm--2020----full-transcript-txt.json,192,neutral
borat-subsequent-moviefilm--2020----full-transcript-txt.json,203,approval
borat-subsequent-moviefilm--2020----full-transcript-txt.json,206,neutral
borat-subsequent-moviefilm--2020----full-transcript-txt.json,207,love
borat-subsequent-moviefilm--2020----full-transcript-txt.json,208,annoyance
borat-subsequent-moviefilm--2020----full-transcript-txt.json,209,neutral
borat-subsequent-moviefilm--2020----full-transcript-txt.json,211,disapproval
borat-subsequent-moviefilm--2020----full-transcript-txt.json,212,anger
borat-subsequent-moviefilm--2020----full-transcript-txt.json,214,anger
borat-subsequent-moviefilm--2020----full-transcript-txt.json,216,curiosity
borat-subsequent-moviefilm--2020----full-transcript-txt.json,219,curiosity
borat-subsequent-moviefilm--2020----full-transcript-txt.json,222,gratitude
borat-subsequent-moviefilm--2020----full-transcript-txt.json,223,gratitude
borat-subsequent-moviefilm--2020----full-transcript-txt.json,224,neutral
borat-subsequent-moviefilm--2020----full-transcript-txt.json,225,curiosity
borat-subsequent-moviefilm--2020----full-transcript-txt.json,226,love
borat-subsequent-moviefilm--2020----full-transcript-txt.json,229,admiration
